ra,dec,searchString,canonicalName,radius,objName,objID,raMean,decMean,raMeanErr,decMeanErr,epochMean,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yFlags
250.462093,39.866531,,Coordinates,None,PSO J250.4619+39.8665,155842504618900354,250.46186797,39.86648424,0.01508999988436699,0.024089999496936798,56030.62915509,5,91,20,16,29,17,9,0.9996979832649231,17.601600646972656,0.0049669998697936535,0.018623000010848045,19,17.570899963378906,17.638599395751953,115000,0.9996809959411621,17.092899322509766,0.003286000108346343,0.007788000162690878,13,17.08209991455078,17.106300354003906,115000,0.999737024307251,16.896400451660156,0.0023419999051839113,0.014081000350415707,21,16.874099731445312,16.929399490356445,115000,0.9992550015449524,16.835800170898438,0.00304599991068244,0.01100200042128563,16,16.81279945373535,16.858800888061523,115000,0.9992280006408691,16.792299270629883,0.009960999712347984,0.030263999477028847,7,16.751399993896484,16.840200424194336,115000
250.462093,39.866531,,Coordinates,None,PSO J250.4622+39.8665,155842504621880675,250.46223942,39.86653879,0.07733000069856644,0.07733000069856644,56217.79945602,0,2,0,0,0,0,2,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.7604079842567444,18.9955997467041,0.10591199994087219,0.21132400631904602,2,18.995100021362305,19.207000732421875,4120
250.899188,39.747683,,Coordinates,None,PSO J250.8989+39.7478,155692508989267941,250.89890634,39.7477557,0.0012100000167265534,0.00215000007301569,56825.60523148,5,89,10,14,38,13,14,0.9993159770965576,19.781299591064453,0.00685400003567338,0.026117999106645584,9,19.733200073242188,19.811199188232422,115000,0.9994230270385742,18.56100082397461,0.00659500015899539,0.025970999151468277,13,18.532800674438477,18.614200592041016,115000,0.9996430277824402,17.372800827026367,0.0025450000539422035,0.016827000305056572,35,17.34429931640625,17.412799835205078,115000,0.99931800365448,16.838899612426758,0.0034030000679194927,0.009986000135540962,13,16.822900772094727,16.854700088500977,115000,0.9991559982299805,16.583099365234375,0.008772999979555607,0.02598400041460991,12,16.540300369262695,16.62310028076172,115000
250.637970,39.857009,,Coordinates,None,PSO J250.6378+39.8570,155822506378259082,250.63783064,39.8570423,0.002139999996870756,0.0028099999763071537,55973.21556713,5,98,15,18,30,20,15,0.9998440146446228,19.640199661254883,0.010987999849021435,0.04179999977350235,12,19.60099983215332,19.719600677490234,115000,0.9998430013656616,18.509199142456055,0.0046259998343884945,0.02292799949645996,17,18.46940040588379,18.557199478149414,115000,0.9997829794883728,17.784000396728516,0.004695999901741743,0.019034000113606453,27,17.744800567626953,17.814699172973633,115000,0.9996510148048401,17.438199996948242,0.006144999992102385,0.02211100049316883,16,17.4148006439209,17.482200622558594,115000,0.9996870160102844,17.261499404907227,0.009762999601662159,0.03429799899458885,15,17.213600158691406,17.315399169921875,115000
250.971903,39.817330,,Coordinates,None,PSO J250.9718+39.8174,155782509718081458,250.97179599,39.81736464,0.0047599999234080315,0.002469999948516488,56882.59118056,5,102,17,18,31,17,19,0.9990590214729309,19.61359977722168,0.012078000232577324,0.05628100037574768,15,19.535600662231445,19.77790069580078,115000,0.9995359778404236,18.653900146484375,0.004625000059604645,0.022029999643564224,17,18.614200592041016,18.70639991760254,115000,0.9996849894523621,18.24920082092285,0.003619000082835555,0.032214000821113586,26,18.17180061340332,18.337499618530273,115000,0.9990490078926086,18.069400787353516,0.009473999962210655,0.02027999982237816,14,18.018699645996094,18.093000411987305,115000,0.999193012714386,17.967500686645508,0.011335999704897404,0.06136799976229668,16,17.85300064086914,18.107500076293945,115000
251.011163,40.017474,,Coordinates,None,PSO J251.0111+40.0174,156022510111811480,251.01107773,40.01743201,0.014310000464320183,0.042479999363422394,56781.42451389,10,111,17,22,38,18,16,0.9995189905166626,19.695600509643555,0.012955999933183193,0.06252600252628326,17,19.588300704956055,19.827699661254883,115000,0.9994670152664185,18.611400604248047,0.005799000151455402,0.03390200063586235,21,18.537099838256836,18.648500442504883,115000,0.999800980091095,17.328699111938477,0.002939000027254224,0.016039999201893806,32,17.295499801635742,17.366100311279297,115000,0.9996950030326843,16.784299850463867,0.005071999970823526,0.015300000086426735,16,16.763900756835938,16.81879997253418,115000,0.9996600151062012,16.53459930419922,0.007385999895632267,0.024275999516248703,13,16.48150062561035,16.5669002532959,115000
250.682840,39.620502,,Coordinates,None,PSO J250.6829+39.6205,155542506829405231,250.68292065,39.62050755,0.05119000002741814,0.044319998472929,56741.7468287,10,98,17,20,30,19,12,0.9995440244674683,18.526399612426758,0.005367000121623278,0.01967800036072731,13,18.497699737548828,18.55769920349121,16892216,0.9991549849510193,17.421899795532227,0.007668000180274248,0.02263999916613102,13,17.38479995727539,17.467599868774414,16892216,0.9995620250701904,16.118799209594727,0.01307899970561266,0.06704799830913544,21,16.002500534057617,16.226900100708008,16892216,0.9995629787445068,15.645400047302246,0.005233000032603741,0.025971999391913414,15,15.598099708557129,15.683899879455566,16892216,0.999239981174469,15.37030029296875,0.01158200018107891,0.024656999856233597,8,15.344200134277344,15.407999992370605,16892216
250.899188,39.747683,,Coordinates,None,PSO J250.8989+39.7478,155692508989267941,250.89890634,39.7477557,0.0012100000167265534,0.00215000007301569,56825.60523148,5,89,10,14,38,13,14,0.9993159770965576,19.781299591064453,0.00685400003567338,0.026117999106645584,9,19.733200073242188,19.811199188232422,115000,0.9994230270385742,18.56100082397461,0.00659500015899539,0.025970999151468277,13,18.532800674438477,18.614200592041016,115000,0.9996430277824402,17.372800827026367,0.0025450000539422035,0.016827000305056572,35,17.34429931640625,17.412799835205078,115000,0.99931800365448,16.838899612426758,0.0034030000679194927,0.009986000135540962,13,16.822900772094727,16.854700088500977,115000,0.9991559982299805,16.583099365234375,0.008772999979555607,0.02598400041460991,12,16.540300369262695,16.62310028076172,115000
250.965223,39.970896,,Coordinates,None,PSO J250.9649+39.9708,155962509649245656,250.96490705,39.97084134,0.0071000000461936,0.006029999814927578,56777.19876157,10,94,16,17,28,19,14,0.9993360042572021,17.791000366210938,0.0045540002174675465,0.018912000581622124,16,17.755699157714844,17.825700759887695,115000,0.9993600249290466,17.03260040283203,0.001832999987527728,0.009592999704182148,16,17.01020050048828,17.048099517822266,115000,0.9998530149459839,16.766399383544922,0.002050000010058284,0.013759000226855278,27,16.74679946899414,16.796499252319336,115000,0.9992110133171082,16.65850067138672,0.0032049999572336674,0.015915999189019203,18,16.63249969482422,16.68910026550293,115000,0.9994099736213684,16.585599899291992,0.00610999995842576,0.023899000138044357,13,16.536100387573242,16.6210994720459,115000
250.497235,39.809142,,Coordinates,None,PSO J250.4971+39.8092,155772504970971641,250.49707488,39.80919166,0.0022499999031424522,0.003000000026077032,56058.48645833,5,95,14,13,32,21,15,0.9995179772377014,18.565099716186523,0.0056050000712275505,0.01961500011384487,14,18.534799575805664,18.606399536132812,115000,0.9989960193634033,18.1564998626709,0.0034729999024420977,0.017086999490857124,12,18.12779998779297,18.193899154663086,115000,0.999629020690918,18.006099700927734,0.003640000009909272,0.025544999167323112,25,17.98200035095215,18.087099075317383,115000,0.9997149705886841,17.95319938659668,0.007528999820351601,0.026393000036478043,18,17.91710090637207,18.012300491333008,115000,0.9992750287055969,17.923099517822266,0.021601000800728798,0.062199998646974564,12,17.813100814819336,18.02120018005371,115000
250.497235,39.809142,,Coordinates,None,PSO J250.4971+39.8092,155772504970971641,250.49707488,39.80919166,0.0022499999031424522,0.003000000026077032,56058.48645833,5,95,14,13,32,21,15,0.9995179772377014,18.565099716186523,0.0056050000712275505,0.01961500011384487,14,18.534799575805664,18.606399536132812,115000,0.9989960193634033,18.1564998626709,0.0034729999024420977,0.017086999490857124,12,18.12779998779297,18.193899154663086,115000,0.999629020690918,18.006099700927734,0.003640000009909272,0.025544999167323112,25,17.98200035095215,18.087099075317383,115000,0.9997149705886841,17.95319938659668,0.007528999820351601,0.026393000036478043,18,17.91710090637207,18.012300491333008,115000,0.9992750287055969,17.923099517822266,0.021601000800728798,0.062199998646974564,12,17.813100814819336,18.02120018005371,115000
250.788830,39.920744,,Coordinates,None,PSO J250.7887+39.9207,155902507886985434,250.78870883,39.92065303,0.002309999894350767,0.0022700000554323196,56871.77509259,5,93,16,13,33,16,15,0.9990310072898865,18.538299560546875,0.003776000114157796,0.014422000385820866,15,18.51569938659668,18.569299697875977,115000,0.9991220235824585,18.228300094604492,0.006184999831020832,0.027449000626802444,10,18.203699111938477,18.297300338745117,115000,0.9997550249099731,18.10580062866211,0.0022060000337660313,0.017030000686645508,31,18.078500747680664,18.15880012512207,115000,0.9991670250892639,18.101699829101562,0.005061999894678593,0.019058000296354294,13,18.056400299072266,18.117799758911133,115000,0.9990249872207642,18.091400146484375,0.01256799977272749,0.042569998651742935,15,18.010799407958984,18.130699157714844,115000
250.983969,39.610653,,Coordinates,None,PSO J250.9838+39.6108,155532509838643584,250.98383284,39.61077799,0.0019199999514967203,0.001930000027641654,56913.49070602,10,73,14,8,26,13,12,0.9989070296287537,19.383499145507812,0.01014500018209219,0.04552699998021126,13,19.318700790405273,19.471399307250977,115000,0.9990540146827698,18.453899383544922,0.013616000302135944,0.03508500009775162,6,18.437599182128906,18.516700744628906,115000,0.9996240139007568,18.081499099731445,0.0038930000737309456,0.025110000744462013,21,18.06170082092285,18.145099639892578,115000,0.9996529817581177,17.914499282836914,0.005361999850720167,0.03004699945449829,12,17.890399932861328,17.98979949951172,115000,0.9992730021476746,17.793100357055664,0.011973000131547451,0.028318999335169792,12,17.76129913330078,17.853099822998047,115000
250.812957,39.655253,,Coordinates,None,PSO J250.8128+39.6550,155582508127736656,250.81275871,39.65502179,0.020919999107718468,0.020919999107718468,56822.46185185,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.49910199642181396,16.974700927734375,0.014581000432372093,-999.0,1,16.974700927734375,16.974700927734375,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.812957,39.655253,,Coordinates,None,PSO J250.8128+39.6553,155582508128307013,250.81282856,39.6553043,0.0041600000113248825,0.004739999771118164,56780.67429398,5,92,14,16,32,18,12,0.9991419911384583,17.838199615478516,0.0048779998905956745,0.014413000084459782,11,17.819299697875977,17.86549949645996,115000,0.9996860027313232,17.094200134277344,0.004220999777317047,0.01190400030463934,11,17.07379913330078,17.111799240112305,115000,0.9994710087776184,16.801300048828125,0.002598999999463558,0.013528999872505665,28,16.777700424194336,16.826200485229492,115000,0.9990000128746033,16.687000274658203,0.002196999965235591,0.009480999782681465,15,16.675100326538086,16.710800170898438,115000,0.9991869926452637,16.611799240112305,0.007464999798685312,0.028157999739050865,12,16.56130027770996,16.63450050354004,115000
250.812957,39.655253,,Coordinates,None,PSO J250.8132+39.6553,155582508132516974,250.81324567,39.65528777,0.09431999921798706,0.09431999921798706,55274.61271991,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.7649970054626465,19.216800689697266,0.09312400221824646,-999.0,1,19.216800689697266,19.216800689697266,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.504069,40.029362,,Coordinates,None,PSO J250.5040+40.0292,156032505040475702,250.50403021,40.02923614,0.002219999907538295,0.003019999945536256,56083.32009259,5,103,18,18,32,19,16,0.9997209906578064,19.231399536132812,0.008377999998629093,0.032770998775959015,16,19.167200088500977,19.276199340820312,115000,0.9995430111885071,18.384700775146484,0.0039530000649392605,0.01775900088250637,16,18.351299285888672,18.41010093688965,115000,0.9998670220375061,18.03730010986328,0.003573999973013997,0.029559999704360962,29,18.00469970703125,18.120899200439453,115000,0.9996989965438843,17.87619972229004,0.005981000140309334,0.021119000390172005,19,17.846399307250977,17.912099838256836,115000,0.9993849992752075,17.754499435424805,0.013953999616205692,0.050700001418590546,16,17.66550064086914,17.853099822998047,115000
250.908416,39.610748,,Coordinates,None,PSO J250.9082+39.6107,155532509082353532,250.90820678,39.61074959,0.0018400000408291817,0.007209999952465296,56902.18782407,10,89,11,11,33,15,19,0.9993090033531189,18.829599380493164,0.009078999981284142,0.02521499991416931,7,18.78190040588379,18.848600387573242,115000,0.9997100234031677,18.431900024414062,0.007544000167399645,0.022569000720977783,7,18.39080047607422,18.454299926757812,115000,0.9999499917030334,18.24139976501465,0.0030610000248998404,0.03036300092935562,32,18.15530014038086,18.337299346923828,115000,0.9997410178184509,18.194900512695312,0.013949999585747719,0.028769999742507935,12,18.15570068359375,18.258399963378906,115000,0.99931401014328,18.119600296020508,0.01384000014513731,0.12013400346040726,19,17.761999130249023,18.216299057006836,115000
250.504069,40.029362,,Coordinates,None,PSO J250.5040+40.0292,156032505040475702,250.50403021,40.02923614,0.002219999907538295,0.003019999945536256,56083.32009259,5,103,18,18,32,19,16,0.9997209906578064,19.231399536132812,0.008377999998629093,0.032770998775959015,16,19.167200088500977,19.276199340820312,115000,0.9995430111885071,18.384700775146484,0.0039530000649392605,0.01775900088250637,16,18.351299285888672,18.41010093688965,115000,0.9998670220375061,18.03730010986328,0.003573999973013997,0.029559999704360962,29,18.00469970703125,18.120899200439453,115000,0.9996989965438843,17.87619972229004,0.005981000140309334,0.021119000390172005,19,17.846399307250977,17.912099838256836,115000,0.9993849992752075,17.754499435424805,0.013953999616205692,0.050700001418590546,16,17.66550064086914,17.853099822998047,115000
250.759264,39.790382,,Coordinates,None,PSO J250.7593+39.7902,155742507592818938,250.75928264,39.79024926,0.0020600000862032175,0.0024500000290572643,56813.81141204,5,102,15,18,37,18,14,0.9992629885673523,19.619699478149414,0.006856000050902367,0.03218400105834007,15,19.583999633789062,19.709199905395508,115000,0.9996839761734009,18.451200485229492,0.005853000096976757,0.022278999909758568,15,18.423099517822266,18.492900848388672,115000,0.9997429847717285,17.28689956665039,0.0019120000069960952,0.013942999765276909,32,17.25749969482422,17.323400497436523,115000,0.999688982963562,16.76259994506836,0.002750999992713332,0.012450000271201134,13,16.741199493408203,16.78350067138672,115000,0.9987829923629761,16.499099731445312,0.0096220001578331,0.025986000895500183,13,16.464500427246094,16.54450035095215,115000
250.664238,39.793611,,Coordinates,None,PSO J250.6644+39.7937,155752506644143099,250.66439368,39.7937226,0.0052999998442828655,0.004279999993741512,55965.26755787,5,97,12,17,36,15,17,0.9987350106239319,17.815200805664062,0.011370999738574028,0.02484999969601631,7,17.785900115966797,17.85849952697754,115000,0.9992039799690247,16.76180076599121,0.0028389999642968178,0.007753000129014254,16,16.74489974975586,16.771299362182617,115000,0.9997940063476562,16.27910041809082,0.0018700000364333391,0.01054100040346384,29,16.25629997253418,16.30229949951172,115000,0.9995689988136292,16.05739974975586,0.003129000077024102,0.012401999905705452,13,16.035999298095703,16.079500198364258,115000,0.9990720152854919,15.913700103759766,0.003840999910607934,0.014511000365018845,13,15.887800216674805,15.934200286865234,115000
250.724462,39.793162,,Coordinates,None,PSO J250.7243+39.7931,155752507242422348,250.72425251,39.79310466,0.0017300000181421638,0.002469999948516488,55851.76537037,5,103,18,20,31,18,16,0.9995309710502625,17.37179946899414,0.0017310000257566571,0.009236999787390232,15,17.35770034790039,17.39229965209961,115000,0.9996880292892456,17.00429916381836,0.003166999900713563,0.012280000373721123,17,16.99180030822754,17.030399322509766,115000,0.9996039867401123,16.882200241088867,0.0026400000788271427,0.012256000190973282,22,16.857799530029297,16.906600952148438,115000,0.9991719722747803,16.862600326538086,0.002050000010058284,0.01180499978363514,17,16.845800399780273,16.88159942626953,115000,0.9992870092391968,16.83609962463379,0.00634999992325902,0.0276699997484684,13,16.792600631713867,16.888999938964844,115000
250.500309,39.791367,,Coordinates,None,PSO J250.5001+39.7912,155752505000750062,250.50005329,39.79119837,0.007319999858736992,0.0036200000904500484,55992.6240625,5,99,17,18,32,20,12,0.9997169971466064,17.576499938964844,0.0038769999518990517,0.014427999965846539,12,17.552600860595703,17.600000381469727,115000,0.9995179772377014,17.2012996673584,0.004133999813348055,0.013167000375688076,16,17.176799774169922,17.22450065612793,115000,0.9993020296096802,17.063100814819336,0.00330400001257658,0.018456000834703445,29,17.042499542236328,17.101200103759766,115000,0.999671995639801,17.027000427246094,0.0043219998478889465,0.015929000452160835,19,16.997100830078125,17.05590057373047,115000,0.9990659952163696,16.99139976501465,0.009534000419080257,0.02982800081372261,9,16.93079948425293,17.01810073852539,115000
250.500309,39.791367,,Coordinates,None,PSO J250.5006+39.7914,155752505006110382,250.50061739,39.7914487,0.06624999642372131,0.06624999642372131,56532.2674537,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.5258659720420837,18.148300170898438,0.06452599912881851,-999.0,1,18.148300170898438,18.148300170898438,4120
250.908416,39.610748,,Coordinates,None,PSO J250.9082+39.6107,155532509082353532,250.90820678,39.61074959,0.0018400000408291817,0.007209999952465296,56902.18782407,10,89,11,11,33,15,19,0.9993090033531189,18.829599380493164,0.009078999981284142,0.02521499991416931,7,18.78190040588379,18.848600387573242,115000,0.9997100234031677,18.431900024414062,0.007544000167399645,0.022569000720977783,7,18.39080047607422,18.454299926757812,115000,0.9999499917030334,18.24139976501465,0.0030610000248998404,0.03036300092935562,32,18.15530014038086,18.337299346923828,115000,0.9997410178184509,18.194900512695312,0.013949999585747719,0.028769999742507935,12,18.15570068359375,18.258399963378906,115000,0.99931401014328,18.119600296020508,0.01384000014513731,0.12013400346040726,19,17.761999130249023,18.216299057006836,115000
250.500309,39.791367,,Coordinates,None,PSO J250.5001+39.7912,155752505000750062,250.50005329,39.79119837,0.007319999858736992,0.0036200000904500484,55992.6240625,5,99,17,18,32,20,12,0.9997169971466064,17.576499938964844,0.0038769999518990517,0.014427999965846539,12,17.552600860595703,17.600000381469727,115000,0.9995179772377014,17.2012996673584,0.004133999813348055,0.013167000375688076,16,17.176799774169922,17.22450065612793,115000,0.9993020296096802,17.063100814819336,0.00330400001257658,0.018456000834703445,29,17.042499542236328,17.101200103759766,115000,0.999671995639801,17.027000427246094,0.0043219998478889465,0.015929000452160835,19,16.997100830078125,17.05590057373047,115000,0.9990659952163696,16.99139976501465,0.009534000419080257,0.02982800081372261,9,16.93079948425293,17.01810073852539,115000
250.500309,39.791367,,Coordinates,None,PSO J250.5006+39.7914,155752505006110382,250.50061739,39.7914487,0.06624999642372131,0.06624999642372131,56532.2674537,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.5258659720420837,18.148300170898438,0.06452599912881851,-999.0,1,18.148300170898438,18.148300170898438,4120
250.953069,39.957811,,Coordinates,None,PSO J250.9529+39.9577,155942509529239852,250.95287811,39.95769069,0.0043299999088048935,0.0030799999367445707,56037.41039352,15,102,19,21,34,13,15,0.9992629885673523,19.441200256347656,0.009468000382184982,0.034883998334407806,16,19.358400344848633,19.514299392700195,115000,0.9996370077133179,18.412099838256836,0.006990999914705753,0.02434300072491169,18,18.379600524902344,18.466299057006836,115000,0.9996449947357178,17.894100189208984,0.0033970000222325325,0.022745000198483467,33,17.854400634765625,17.963600158691406,115000,0.9987760186195374,17.655799865722656,0.007757000159472227,0.020011000335216522,12,17.62070083618164,17.68950080871582,115000,0.9992570281028748,17.531099319458008,0.011993000283837318,0.05037299916148186,15,17.474000930786133,17.64389991760254,115000
250.730666,39.619436,,Coordinates,None,PSO J250.7308+39.6195,155542507307463959,250.73076494,39.61945703,0.003909999970346689,0.003949999809265137,55893.60755787,10,84,17,16,30,13,8,0.9997109770774841,18.470500946044922,0.004672999959439039,0.022843999788165092,16,18.42930030822754,18.50779914855957,115000,0.9990609884262085,18.26099967956543,0.005549999885261059,0.023787999525666237,14,18.216999053955078,18.29170036315918,115000,0.9997850060462952,18.180099487304688,0.0036959999706596136,0.021764999255537987,27,18.14699935913086,18.233800888061523,115000,0.9994230270385742,18.175500869750977,0.008117999881505966,0.024953000247478485,13,18.129499435424805,18.213899612426758,115000,0.9991329908370972,18.178600311279297,0.01281800027936697,0.051642999053001404,7,18.140100479125977,18.284799575805664,115000
250.758753,39.721518,,Coordinates,None,PSO J250.7588+39.7216,155662507587606557,250.75875884,39.72161957,0.0016599999507889152,0.005439999978989363,56770.43623843,5,79,9,12,26,15,17,0.9992830157279968,17.986299514770508,0.0051020001992583275,0.014701999723911285,7,17.977399826049805,18.012500762939453,115000,0.9994270205497742,17.026100158691406,0.004168999847024679,0.011044000275433064,9,17.01099967956543,17.0447998046875,115000,0.999642014503479,16.567399978637695,0.0016129999421536922,0.008488000370562077,21,16.54990005493164,16.58099937438965,115000,0.9991880059242249,16.36039924621582,0.003085999982431531,0.011478999629616737,15,16.351699829101562,16.37779998779297,115000,0.999127984046936,16.232099533081055,0.0030720001086592674,0.012423000298440456,13,16.203899383544922,16.24720001220703,115000
250.763772,39.757143,,Coordinates,None,PSO J250.7635+39.7571,155702507635159211,250.76351573,39.75714786,0.0013500000350177288,0.003100000089034438,56869.27178241,5,103,15,17,34,19,18,0.9997000098228455,18.77829933166504,0.004800000227987766,0.01826399937272072,11,18.761600494384766,18.808399200439453,115000,0.9992619752883911,18.466699600219727,0.003780999919399619,0.02411700040102005,16,18.433000564575195,18.521699905395508,115000,0.9996269941329956,18.365699768066406,0.003700000001117587,0.028736000880599022,30,18.29829978942871,18.43269920349121,115000,0.9996020197868347,18.348100662231445,0.007639000192284584,0.02776399999856949,18,18.306800842285156,18.38960075378418,115000,0.999422013759613,18.323200225830078,0.009232999756932259,0.05014299973845482,17,18.19729995727539,18.419200897216797,115000
250.715787,39.997329,,Coordinates,None,PSO J250.7156+39.9973,155992507156007364,250.71561819,39.99725205,0.004170000087469816,0.00343999988399446,55923.13755787,10,91,19,17,22,19,14,0.9996770024299622,18.575599670410156,0.005388000048696995,0.025231000036001205,16,18.53459930419922,18.62220001220703,115000,0.9995089769363403,17.972999572753906,0.0068720001727342606,0.02072799950838089,16,17.94179916381836,18.010900497436523,115000,0.9996510148048401,17.75429916381836,0.002750999992713332,0.015399999916553497,20,17.74049949645996,17.796300888061523,115000,0.9987819790840149,17.656999588012695,0.00406700000166893,0.020065000280737877,16,17.631399154663086,17.693500518798828,115000,0.9991729855537415,17.60930061340332,0.011056999675929546,0.044776998460292816,12,17.556900024414062,17.70490074157715,115000
250.715787,39.997329,,Coordinates,None,PSO J250.7156+39.9973,155992507156007364,250.71561819,39.99725205,0.004170000087469816,0.00343999988399446,55923.13755787,10,91,19,17,22,19,14,0.9996770024299622,18.575599670410156,0.005388000048696995,0.025231000036001205,16,18.53459930419922,18.62220001220703,115000,0.9995089769363403,17.972999572753906,0.0068720001727342606,0.02072799950838089,16,17.94179916381836,18.010900497436523,115000,0.9996510148048401,17.75429916381836,0.002750999992713332,0.015399999916553497,20,17.74049949645996,17.796300888061523,115000,0.9987819790840149,17.656999588012695,0.00406700000166893,0.020065000280737877,16,17.631399154663086,17.693500518798828,115000,0.9991729855537415,17.60930061340332,0.011056999675929546,0.044776998460292816,12,17.556900024414062,17.70490074157715,115000
250.772667,39.601489,,Coordinates,None,PSO J250.7725+39.6017,155522507724662690,250.77249128,39.60172148,0.053289998322725296,0.053289998322725296,56875.30931713,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.5991650223731995,19.09510040283203,0.05113900080323219,-999.0,1,19.09510040283203,19.09510040283203,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.772667,39.601489,,Coordinates,None,PSO J250.7727+39.6015,155522507727492412,250.772733,39.60149494,0.011339999735355377,0.0040799998678267,56870.04155093,10,95,17,20,27,16,15,0.9991509914398193,18.939599990844727,0.005673000123351812,0.029843000695109367,17,18.871299743652344,18.993099212646484,115000,0.999226987361908,18.42490005493164,0.004858999978750944,0.025969000533223152,17,18.355199813842773,18.45439910888672,115000,0.9997569918632507,18.219100952148438,0.004978000186383724,0.03337100148200989,25,18.141000747680664,18.28339958190918,115000,0.9993379712104797,18.14739990234375,0.0036869999021291733,0.018053999170660973,16,18.124900817871094,18.185800552368164,115000,0.9994909763336182,18.136199951171875,0.014115000143647194,0.03876800090074539,15,18.06049919128418,18.198200225830078,115000
250.763772,39.757143,,Coordinates,None,PSO J250.7635+39.7571,155702507635159211,250.76351573,39.75714786,0.0013500000350177288,0.003100000089034438,56869.27178241,5,103,15,17,34,19,18,0.9997000098228455,18.77829933166504,0.004800000227987766,0.01826399937272072,11,18.761600494384766,18.808399200439453,115000,0.9992619752883911,18.466699600219727,0.003780999919399619,0.02411700040102005,16,18.433000564575195,18.521699905395508,115000,0.9996269941329956,18.365699768066406,0.003700000001117587,0.028736000880599022,30,18.29829978942871,18.43269920349121,115000,0.9996020197868347,18.348100662231445,0.007639000192284584,0.02776399999856949,18,18.306800842285156,18.38960075378418,115000,0.999422013759613,18.323200225830078,0.009232999756932259,0.05014299973845482,17,18.19729995727539,18.419200897216797,115000
250.936234,39.942264,,Coordinates,None,PSO J250.9361+39.9423,155932509361421382,250.9361052,39.94230054,0.0035200000274926424,0.0025100000202655792,56826.31016204,5,96,22,16,29,16,13,0.9997190237045288,18.39889907836914,0.005107000004500151,0.02288299985229969,20,18.35650062561035,18.440200805664062,115000,0.9993000030517578,18.160600662231445,0.0071229999884963036,0.02893500030040741,13,18.134899139404297,18.22089958190918,115000,0.9996669888496399,18.06450080871582,0.004298999905586243,0.024240000173449516,26,17.998300552368164,18.10300064086914,115000,0.9995610117912292,18.074899673461914,0.007726000156253576,0.021801000460982323,15,18.040199279785156,18.111400604248047,115000,0.999779999256134,18.090599060058594,0.016270000487565994,0.0649380013346672,13,17.9862003326416,18.26490020751953,115000
